Smiles,gcnscore
COCCN1C(=O)CC[C@]2(CNC(=O)C(C)C)CCC[C@@H]12,-5.875162601470947
Cc1ccc(CN2C(=O)NC3(CCN(C(=O)c4ccccc4)CC3)C2=O)cc1,-8.365120887756348
CC(C)Cc1nnc(NC(=O)CC(C)(C)C)s1,-3.7150025367736816
Cc1ccccc1NC(=O)Nc1ccc2nc(N3CC[NH+](C)CC3)cc(C)c2c1,-8.255657196044922
CC(C)CNC(=O)Cc1ccc(-n2c(=O)c3ccccc3n(Cc3ccccc3F)c2=O)cc1,-7.191129207611084
O=C([O-])c1ccc(N2CCC([NH+]3CCCCC3)CC2)c(NC(=O)c2ccc(Cl)cc2)c1,-7.116919040679932
Cc1c[nH+]c(C2CCOCC2)n1CC1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1,-7.996786594390869
COCC(=O)N1CCOc2ccc(NC(=O)C3CC3)cc2C1,-7.418345928192139
C[C@@]1(O)CCN(Cc2ccoc2)C[C@H]1[NH+]1CCCC1,-6.410591125488281
CC(C)(C)CNC(=O)c1nc[nH]c1C(=O)NC1CCCC1,-4.486922264099121
CCCNC(=O)c1cc2occc2n1Cc1ccc(C(C)(C)C)cc1,-7.165184497833252
Cc1ccc([C@@H](CNC(=O)CC(C)C)[NH+]2CCCC2)cc1,-7.551721096038818
CC(C)CC(=O)Nc1nnc(CC(C)(C)C)s1,-3.712115526199341
C[NH+](C)CCNC(=O)c1ccc(C[NH+]2CCN(c3ccccc3)CC2)o1,-8.36726188659668
CC[C@@H]1c2cccn2-c2sc3c(c2CN1C(=O)NC1CCCC1)CCCC3,-6.816455841064453
Fc1ccc(-c2ccc(C[NH2+]CC3CC[NH2+]CC3)o2)cc1,-7.438271999359131
CCOCC(=O)Nc1ccc(Br)c(C)c1,-5.718484401702881
Cc1ccc(CNC(=O)N2CCC3(CC2)C[C@H](CCOCC2CC2)CCO3)cc1,-8.928442001342773
CN(C)c1ccc([C@H]2CC(c3cccs3)=NN2C(=O)CCC(=O)[O-])cc1,-7.4523024559021
O=C([O-])c1c(C[NH2+]CCC2=CCCCC2)c2ccccc2n1Cc1ccc(Cl)cc1,-7.478309154510498
CCCCNC(=O)Cc1ccc(-n2c(=O)c3ccccc3n(Cc3cccc(C)c3)c2=O)cc1,-7.641663074493408
COc1ccc(Cl)cc1C(=O)N1C[C@@H](CO)[C@H](c2ccccn2)C1,-8.218263626098633
CNC(=O)[C@@H]1CN(C(=O)c2ccc(Br)cc2)C[C@H]1CO,-7.770524501800537
CCn1cc(C[N@@H+]2C[C@H]3CN(C(=O)c4ccccc4)C[C@@]3(CO)C2)cn1,-8.462932586669922
CC(C)CCNC(=O)c1ccc2c(c1)NC(=O)[C@@H]1CCCCN21,-7.094048500061035
Cc1ccc(CN2CCSc3ccc(C(=O)NC4CCCC4)cc32)cc1,-7.495103359222412
CCOc1cc2c(cc1OCC)[C@H](c1c(F)cccc1Cl)[NH2+]CC2,-7.341210842132568
C[N@@H+](C1CCCC1)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,-8.006502151489258
NC(=O)c1c(NC(=O)CCC(=O)[O-])sc2c1CCCCC2,-5.958199977874756
CC(=O)c1cccc(NC(=O)[C@H](C)C2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)c1,-8.28439712524414
O=C([O-])c1ccc(C(=O)NCc2ccco2)c(C(=O)[O-])c1,-4.659292221069336
CN1CC[NH+](CC2(O)CCC3(CCN(C(=O)c4ccsc4)CC3)CC2)CC1,-6.884395122528076
COCCN1C[C@H](CNC(=O)C2(C)CCCCC2)OCC1=O,-5.647016525268555
O=C(CC1CCN(C(=O)NCc2ccccc2)CC1)NCc1ccc(F)cc1,-9.178064346313477
CCC(=O)Oc1ccc(C(=O)Nc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1,-5.270251750946045
CC(C)C(=O)N1CCC2(CC1)CCC(O)(CN1CCc3ccccc31)CC2,-7.682643890380859
CC(C)CCNC(=O)c1ccc(-c2cccnc2)nc1,-7.688676834106445
CCN1CC[NH+](CCCNC(=O)c2ccc3c(c2)NC(=O)[C@H]2CCCCN32)CC1,-7.593016147613525
Cc1ccc(Nc2cc(Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)nc(C)n2)cc1,-7.9028096199035645
CC1(C)CC(=O)C2=C(C1)NC1=C(C(=O)c3ccccc31)[C@H]2c1ccccc1Br,-5.612666130065918
CC1=C(C(=O)N2CCOCC2)[C@H](c2cccc(Cl)c2)C2=C(O)CCC=C2N1,-8.591348648071289
C[C@@]1(O)COC2(CN(C(=O)C3(S(=O)(=O)c4ccc(Cl)cc4)CC3)C2)C1,-7.750421047210693
CC[NH+](CC)CCCNC(=O)c1ccc(N2CCc3ccccc32)s1,-8.036260604858398
COc1ccccc1CNC(=O)CCC[C@@H]1[C@H]2CCC[N@@H+]3CCC[C@@H](CN1C(=O)c1ccccc1)[C@@H]23,-9.530611038208008
Cc1cc(C)c(-c2c(N[C@@H]3CCC[C@H](C)[C@@H]3C)c(=O)c2=O)cc1C,-6.384362697601318
C=CCN[C@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)c1ccc(C)cc1,-7.869953632354736
