Smiles,gcnscore
C/C(=N\Nc1nnc(SCC(=O)NCc2ccc(F)cc2)n1N)c1ccc(Br)cc1,-9.006720542907715
CCC(C)C(NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(N)=O,-3.4994471073150635
O=C(CC1CCCC1)NCC1CCC(c2c(C(=O)NCCO)sc3ncccc23)CC1,-8.079137802124023
C1=c2ccccc2=NC1C1NNC2SC(Cc3ccccc3)=NN21,-6.926487445831299
[NH3+]C1(c2nc(C3CSCCS3)no2)CCCCCC1,-6.489194869995117
O=C(/C=C/c1cccs1)[N-]C(=S)NNC(=O)c1ccc(OCc2ccccc2)cc1,-7.296789646148682
Cc1ncc(CO)c(/C=[NH+]/CCCCCC/N=C/c2c(CO)c[nH+]c(C)c2[O-])c1O,-6.905900001525879
CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccc[nH]2)C(C#N)=C(SCC(=O)Nc2ccccc2)S1,-7.02456521987915
Cc1ccc2nc(NC(=O)CSc3cn(CCNC(=O)c4ccc(Cl)cc4Cl)c4ccccc34)sc2c1,-9.072521209716797
CC(C)COC(=O)c1ccc(Nc2ncnc(NCCC[NH+]3CCOCC3)c2N)cc1,-8.68566608428955
CC[NH+](CC)CCOC(=O)CCCCSc1ncnc2[nH]cnc12,-8.273017883300781
CC([NH3+])(CCC[NH+]1CCCC2CCCCC21)C(N)=O,-7.330630779266357
CCCCOc1ccc(Nc2ncnc(Nc3cc(Cl)c(OC)cc3OC)c2[NH3+])cc1,-7.952041149139404
O=C(NCCCn1cc[nH+]c1)/C(=C\c1cccc(Oc2ccccc2)c1)NC(=O)c1ccc(Cl)cc1,-8.607034683227539
CC(Cc1ccc(O)cc1)[NH2+]CC(O)COc1ccc(O)cc1,-7.626220226287842
COc1cc(/C=N\NC(=S)Nc2cc(C)ccc2C)ccc1OCC(=O)Nc1c(C)cc(C)cc1C,-8.594002723693848
CC1(C(=O)OCC(O)C[NH+]2CCN(C/C=C\c3ccccc3)CC2)CCC(C(=O)OCC(O)CN2CC[NH+](C/C=C\c3ccccc3)CC2)C1(C)C,-6.685237407684326
Cc1cc(C)nc(/N=C(/NCCc2cccs2)NC(=S)Nc2ccc(C(F)(F)F)cc2)n1,-9.18834400177002
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1Nc1ncnc(N2CC[NH+](CCO)CC2)c1N,-7.962594985961914
CCOC(=O)c1ccc(Nc2nc[nH+]c(NNc3ccccc3)c2N)cc1,-7.108717441558838
Cn1ncc(C(Cc2cc(F)cc(Br)c2)NN)c1N,-8.197759628295898
CCC(C)C(NC(N)=O)C(=O)NCC(C)N1CCN(c2ccccc2)CC1,-6.8719916343688965
CCCCN1CC(C(=O)Nc2ccc(C(=O)Nc3nnc(Cc4ccc(Cl)cc4)s3)cc2)CC1=O,-7.9138264656066895
CCCC(C)C(Cc1c(Br)c(CC)nn1CC)[NH2+]N,-4.229536533355713
O=C([N-]C(=S)NNC(=O)c1cccs1)c1ccc(-c2cccc(Cl)c2)o1,-7.367279529571533
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1Nc1ncnc(NCC2CCCO2)c1N,-7.31174373626709
CC(C)(NCC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(Br)cc1,-8.04708480834961
CC[NH+](CC)Cc1c(C(=O)N/N=C/c2cc(I)cc(I)c2O)nnn1-c1nonc1N,-9.171046257019043
CCn1cc(NC(=S)Nc2sc(C)c(-c3ccccc3)c2C(=O)OC)c(C(N)=O)n1,-7.061395645141602
CC(C)CC1Nc2cc([N-]S(=O)(=O)N(C)C)cc(C(=O)NCCC3=c4ccccc4=NC3)c2[NH+]1C,-9.321398735046387
COCCN(C(=O)C[NH+](C)Cc1ccsc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-8.697609901428223
N#C/N=C(\Nc1ccc(CC[NH2+]CC(O)c2cccnc2)cc1)Nc1cccc(F)c1,-8.592816352844238
[NH3+]C1CCCCC1NC(=O)CC1(CC(=O)[O-])CCCCC1,-6.875935077667236
CCCOc1ccc(Br)cc1C(=O)[N-]C(=S)NNC(=O)Cc1ccccc1,-7.67919397354126
CC(C)(C)NC(=O)CC(C[NH3+])Nc1ccc(Br)cc1,-6.994366645812988
CCOc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)ccc1OCCCOc1ccccc1C(C)CC,-7.465804576873779
CC(C)CNC(=O)NC(NC(=O)C1CCCCC1)(C(F)(F)F)C(F)(F)F,-6.965775966644287
O=S(=O)(c1ccccc1NCc1cccc(COCc2ccco2)c1)C(F)(F)F,-9.161630630493164
CC(C)(C)C1CCC(C(N[NH3+])c2ccc(Cl)s2)CC1,-6.773936748504639
[NH3+]CCCCCC([NH3+])C(=O)OCC1c2ccccc2-c2ccccc21,-7.151576519012451
CC(C)C[NH+](CC(C)C)C(C)CC(C)(N)C#N,-3.4467241764068604
COc1ccc(CNC(=O)CCC2CNC(=O)C3CC(NC(=O)c4cccs4)C[NH+]23)cc1,-8.299139976501465
Cc1ccc(CNC(=O)C[NH+](C)CCCc2n[nH]c(N)c2C#N)cc1F,-8.335586547851562
Cc1ccc(CN2C(=O)OC(c3cccc(NC(=O)CC(C)C)c3)C2C(=O)NCC[NH+](C)C)cc1,-7.8330183029174805
CC(C)(C)CC(C)(C)NC(=O)C(C1CCCCC1)N(Cc1ccco1)C(=O)c1cccc(Cl)c1,-6.115031719207764
O=C(CCSc1ccccc1F)Nc1cccc(NC(=O)NCc2ccncc2)c1,-8.58417797088623
CCC1CCCCC1C(N[NH3+])c1cc2c(s1)CCSC2,-6.557979106903076
CCCCSc1nc2n(n1)C(c1ccc(OCCC)c(OCC)c1)/C(=C(\[O-])Nc1cccc(C)c1)C(C)=N2,-7.472994327545166
[NH3+]NC(Cc1ccc(Cl)cc1)C1CCC2CCCCC2C1,-7.675563812255859
CCCC[NH+](CCCC)CC(C(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])/C(C)=N\NC(=S)NN,-6.632080554962158
C=CCOC(=O)C1OC(OC(=O)C2CC3CCCCC3N2C(=O)C(C)NC(CCC)C(=O)OCC)C(O)C(O)C1O,-4.240354537963867
O=c1c(-c2nc(-c3cccc(C(F)(F)F)c3)no2)c[nH]c2ccccc12,-8.595813751220703
CC(C)(C)NC(=O)CC(C[NH3+])Nc1cccc(Br)c1,-7.5660481452941895
COc1ccc(C(=O)Nc2c(C)nc(Nc3ccc(C)cc3)nc2Nc2ccc(C)cc2)cc1OC,-7.610256195068359
CC(C)(C)OC(=O)NCC1CCCCC1NC(=O)c1ccc(OCC(N)=O)cc1,-7.726454257965088
NC(=O)C1CCCN(c2ccc(CNC(=O)CSCc3cc(-c4cccs4)on3)cc2)C1,-8.752531051635742
CCc1c(C)sc(NC(=S)[N-]C(=O)c2cc(Br)ccc2OCC(C)C)c1C(N)=O,-6.787928581237793
COc1ccc(C(CNC(=O)C[NH+]2CCCC(C(N)=O)C2)C2=c3ccccc3=NC2)cc1,-8.373249053955078
CC(C)CCNC(=O)C(c1ccc(N(C)C)cc1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc(F)cc1,-7.061190605163574
O=C(Nc1cc(Oc2ccc(F)cc2)cc([N+](=O)[O-])c1)C(C(F)(F)F)C(F)(F)F,-9.006120681762695
C=CCc1cccc(/C=N/Nc2nc(SCC(=O)NC(c3ccccc3)c3ccccc3)n[nH]2)c1O,-8.748760223388672
CC1CCCC[NH+]1CCCNC(=O)c1csc(NC(=O)c2ccc(Cl)c(Cl)c2)n1,-7.647809028625488
O=c1[nH]c2c([O-])ccc(C(O)C[NH2+]CCc3cccc(C[NH+]4CCC(c5ccccc5)CC4)c3)c2s1,-9.381525993347168
CCc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NCc2ccc(C(=O)NCC(N)=O)cc2)cc1,-8.658089637756348
NNc1nnc(SCC(=O)Nc2ccccc2SCc2cccc(Br)c2)s1,-9.566092491149902
CCC(C)NC(=O)C(C)[NH2+]C1CCC(C)(C)CC1,-5.67008638381958
[NH2+]=C(Nc1nc(CSc2ccc(Cl)cc2)cc(=O)[n-]1)Nc1ccccc1Sc1ccccc1,-8.305557250976562
Cc1sc2ncnc(OC3CCCCC3C[NH3+])c2c1C,-6.675429821014404
COc1ccc(C(=O)CSc2nnc(N/N=C/c3ccccc3OCc3ccccc3)n2N)cc1OC,-9.580260276794434
Oc1ccc(Br)cc1/C=N/Nc1nc(N/N=C/c2cc(Br)ccc2O)nc(N(c2ccccc2)c2ccccc2)n1,-8.072970390319824
[NH3+]CCC1CCCCN1c1cc(F)c(Br)cc1[N+](=O)[O-],-6.852035045623779
CC(NC(=O)OC(C)(C)C)C(=O)OCC1OC(Oc2ccc3c(=O)c(-c4ccc5c(c4)OCCO5)coc3c2)C(O)C(O)C1O,-8.606513977050781
CCCCCCC(C)NC(=O)CSc1ncc(C#N)c(N)n1,-6.7458906173706055
Cc1cc(C)nc(N/C(NCCc2c[nH]c[nH+]2)=[NH+]/C(=S)Nc2ccc(F)c(Cl)c2)n1,-8.837602615356445
Cc1ccc(CNC(=O)C(NC(=O)C2CCN(C(=O)C([NH3+])Cc3ccccc3)CC2)C(C)C)cc1,-7.488124370574951
N#CCCN(CCC#N)CC[NH2+]CCNCC[NH2+]CCN(CCC#N)CCC#N,-6.06156587600708
CCCCCOc1ccc(C2C(C(=O)c3sc(C)nc3C)=C([O-])C(=O)N2CCCn2cc[nH+]c2)cc1,-6.499189853668213
CSc1cccc(NC(=O)NC2CCN(C(=O)CC(C)(C)C)C2C(=O)NC(CCCNC(=O)CC(C)(C)C)C(N)=O)c1,-4.948906421661377
CCOc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2C[NH+](CC)CC)cc(Br)c1O,-8.337820053100586
CCC(/C=C/C1OC(=O)C=CC1C)=C\C(C)C/C=C/C(C)=C/C(CO)C(=O)C(C)C(O)C(C)C/C(C)=C/C(=O)[O-],-6.781703472137451
COCCCN(Cc1nc(=O)c2c3c(sc2[nH]1)CC(C)CC3)CC(O)COCc1ccco1,-6.523305416107178
Nc1nonc1-n1nnc(C[NH+]2CCCC2)c1C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1OCc1c(Cl)cccc1Cl,-11.084185600280762
CNC(=O)c1cc(Oc2ccc(NC3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)cc2)cc[nH+]1,-5.605825901031494
Cc1cc(C)nc(/N=C(\N)N(CCc2c[nH]c3ccccc23)C(=S)Nc2ccccc2)n1,-9.619741439819336
Nn1c(N/N=C/c2ccc(Cl)cc2Cl)nnc1SCC(=O)NCc1ccco1,-9.356618881225586
NC(=O)N1CCC([NH2+]CC2CCCCO2)CC1,-7.91853141784668
Nn1c(N/N=C/c2ccc(Cl)cc2)nnc1SCC(=O)Nc1cccc(C(F)(F)F)c1,-9.460124015808105
CCOC(=O)c1c(NC(=O)CSc2n[nH]c(=O)n2Cc2ccccc2)sc(C(N)=O)c1C,-8.023165702819824
CCCc1nn(C)c2c1nc(N)n2-c1ccc(Br)c(F)c1,-7.2759928703308105
CCCCC(C(=O)NC1CCCC1)N(CCCO)C(=O)c1snc(C(N)=O)c1N,-6.047379016876221
CCOC(=O)CN(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCCC(C)C)c1ccc(F)cc1,-7.367393970489502
CCOC(=O)c1ccccc1Nc1[nH+]cnc(NCC2CCCO2)c1N,-7.339399814605713
C=CCn1c(SCC(=O)Nc2cc([N+](=O)[O-])ccc2C)nnc1C(NC(=O)c1ccccc1Cl)C(C)C,-8.235724449157715
O=C(/C=C/c1ccc(S(=O)(=O)[N-]c2ccccc2Cl)cc1)NNC(=S)NC1CCCCC1,-8.126556396484375
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CC[NH+](C(C)C)CC3)nc2)cc2c1cnn2C(C)C,-8.820977210998535
Cc1cc(=O)oc2cc(NC(=O)C(CCCNC(N)=[NH2+])NC(=O)CNC(=O)C(NC(=O)OC(C)(C)C)C(C)C)ccc12,-8.503795623779297
CCCCCN1C(=O)c2[nH]nc(-c3ccc(OC)cc3)c2C1c1cccc(OCCC)c1,-6.944222927093506
